claim_id,claim_date,sale_id,repair_status
86704,2022-08-12,191919,Paid Repaired
86705,2025-02-17,322763,Paid Repaired
86706,2024-04-06,44943,Warranty Void
86707,2023-11-19,703925,Paid Repaired
86708,2022-04-20,644093,Warranty Void
86709,2024-04-03,546430,Warranty Void
86710,2022-07-30,334630,Paid Repaired
86711,2024-02-10,829630,Paid Repaired
86712,2024-07-13,121133,Paid Repaired
86713,2023-03-15,108023,Paid Repaired
86714,2024-06-01,297937,Paid Repaired
86715,2022-03-16,250370,Paid Repaired
86716,2022-03-28,193345,Warranty Void
86717,2023-05-29,83432,Paid Repaired
86718,2023-02-01,79014,Paid Repaired
86719,2022-10-02,253091,Paid Repaired
86720,2022-06-08,178222,Paid Repaired
86721,2023-11-17,663720,Paid Repaired
86722,2022-07-22,237887,Warranty Void
86723,2023-03-16,394807,Warranty Void
86724,2024-06-01,627434,Warranty Void
86725,2022-10-31,82167,Warranty Void
86726,2023-09-13,791628,Paid Repaired
86727,2024-10-16,167840,Paid Repaired
86728,2022-11-15,837511,Paid Repaired
86729,2024-12-07,640813,Warranty Void
86730,2024-05-19,173744,Paid Repaired
86731,2024-09-18,251383,Paid Repaired
86732,2022-03-09,399668,Paid Repaired
86733,2024-10-09,255376,Paid Repaired
86734,2023-10-20,417227,Warranty Void
86735,2022-11-27,299766,Paid Repaired
86736,2024-03-16,585526,Paid Repaired
86737,2022-03-09,609978,Paid Repaired
86738,2023-11-16,844558,Paid Repaired
86739,2023-03-16,182055,Paid Repaired
86740,2024-10-24,8118,Paid Repaired
86741,2024-12-19,113767,Paid Repaired
86742,2025-02-05,150396,Paid Repaired
86743,2022-11-12,392897,Warranty Void
86744,2023-08-03,728651,Warranty Void
86745,2023-12-31,780296,Warranty Void
86746,2023-07-28,247394,Paid Repaired
86747,2025-01-19,453608,Paid Repaired
86748,2023-09-05,645129,Warranty Void
86749,2022-06-28,692505,Warranty Void
86750,2024-11-12,241835,Paid Repaired
86751,2022-03-31,393947,Paid Repaired
86752,2024-08-09,304941,Paid Repaired
86753,2024-05-05,693314,Paid Repaired
86754,2022-10-09,224910,Paid Repaired
86755,2022-04-23,853582,Paid Repaired
86756,2025-02-19,406201,Paid Repaired
86757,2023-01-25,749314,Paid Repaired
86758,2023-02-06,528150,Warranty Void
86759,2024-12-24,570936,Paid Repaired
86760,2024-08-28,445884,Paid Repaired
86761,2024-12-30,856830,Paid Repaired
86762,2023-03-01,295728,Warranty Void
86763,2022-05-07,865055,Paid Repaired
86764,2022-04-23,469986,Warranty Void
86765,2022-11-02,763931,Paid Repaired
86766,2024-12-02,307575,Paid Repaired
86767,2024-05-30,35899,Paid Repaired
86768,2024-03-18,487562,Paid Repaired
86769,2022-11-07,501099,Warranty Void
86770,2023-06-02,497010,Paid Repaired
86771,2022-11-20,549059,Paid Repaired
86772,2023-06-08,278210,Paid Repaired
86773,2022-03-05,223172,Paid Repaired
86774,2023-05-02,90913,Warranty Void
86775,2024-03-08,872205,Paid Repaired
86776,2024-06-26,658263,Paid Repaired
86777,2024-06-18,390990,Warranty Void
86778,2023-05-13,15974,Paid Repaired
86779,2023-11-22,1104,Paid Repaired
86780,2022-07-13,137442,Paid Repaired
86781,2023-03-07,335986,Paid Repaired
86782,2022-06-05,139717,Paid Repaired
86783,2023-06-09,683815,Paid Repaired
86784,2023-03-09,876725,Paid Repaired
86785,2024-07-26,75479,Paid Repaired
86786,2022-04-06,659738,Paid Repaired
86787,2024-06-30,831711,Warranty Void
86788,2023-05-15,789825,Warranty Void
86789,2022-03-24,632266,Paid Repaired
86790,2025-01-09,755345,Paid Repaired
86791,2024-09-11,128394,Paid Repaired
86792,2024-05-08,690249,Paid Repaired
86793,2024-09-25,17470,Warranty Void
86794,2025-01-14,522808,Paid Repaired
86795,2023-02-11,393297,Paid Repaired
86796,2023-02-17,635012,Warranty Void
86797,2024-11-24,178283,Paid Repaired
86798,2023-05-04,359627,Paid Repaired
86799,2023-05-09,334004,Warranty Void
86800,2024-06-01,770503,Paid Repaired
86801,2024-05-09,320763,Paid Repaired
86802,2023-01-28,752047,Paid Repaired
86803,2023-04-19,709259,Warranty Void
86804,2024-10-02,143500,Paid Repaired
86805,2023-06-24,571247,Warranty Void
86806,2022-12-03,45108,Paid Repaired
86807,2023-05-09,893198,Paid Repaired
86808,2024-01-27,755412,Warranty Void
86809,2025-01-16,241511,Paid Repaired
86810,2025-01-28,348537,Warranty Void
86811,2022-07-23,449744,Paid Repaired
86812,2023-11-19,490038,Paid Repaired
86813,2023-05-22,166845,Paid Repaired
86814,2025-01-12,733369,Paid Repaired
86815,2024-01-25,855387,Paid Repaired
86816,2024-10-20,734624,Paid Repaired
86817,2023-02-07,640178,Warranty Void
86818,2022-04-21,269063,Paid Repaired
86819,2024-03-28,457863,Paid Repaired
86820,2024-07-28,34512,Paid Repaired
86821,2023-06-18,737970,Paid Repaired
86822,2024-01-10,234506,Paid Repaired
86823,2024-01-07,144977,Paid Repaired
86824,2024-02-18,225099,Warranty Void
86825,2022-07-25,669416,Paid Repaired
86826,2023-06-06,196104,Paid Repaired
86827,2022-06-30,862594,Warranty Void
86828,2023-05-30,287529,Paid Repaired
86829,2022-04-26,59038,Paid Repaired
86830,2024-10-06,94554,Paid Repaired
86831,2022-09-08,383230,Paid Repaired
86832,2022-09-13,220943,Warranty Void
86833,2023-04-07,828611,Paid Repaired
86834,2022-05-10,836792,Paid Repaired
86835,2023-04-30,110563,Paid Repaired
86836,2024-12-01,788125,Warranty Void
86837,2022-06-16,434763,Paid Repaired
86838,2022-09-25,393420,Paid Repaired
86839,2024-12-12,636744,Paid Repaired
86840,2024-03-17,55295,Paid Repaired
86841,2022-12-20,346431,Paid Repaired
86842,2023-11-24,805078,Paid Repaired
86843,2023-10-08,808631,Paid Repaired
86844,2024-04-08,733164,Paid Repaired
86845,2024-06-29,794239,Warranty Void
86846,2024-07-12,616115,Warranty Void
86847,2022-03-23,417662,Paid Repaired
86848,2022-06-27,464168,Paid Repaired
86849,2025-02-23,13590,Paid Repaired
86850,2025-01-05,674058,Paid Repaired
86851,2024-02-26,361234,Paid Repaired
86852,2024-03-24,626023,Warranty Void
86853,2025-02-25,61545,Paid Repaired
86854,2023-04-04,63663,Paid Repaired
86855,2025-01-27,818298,Paid Repaired
86856,2024-10-17,534537,Paid Repaired
86857,2022-08-12,898089,Warranty Void
86858,2023-01-16,772399,Paid Repaired
86859,2024-04-20,679861,Paid Repaired
86860,2023-05-16,801900,Paid Repaired
86861,2023-09-15,381511,Paid Repaired
86862,2022-10-25,475275,Paid Repaired
86863,2025-02-25,454920,Paid Repaired
86864,2022-10-26,2132,Paid Repaired
86865,2024-01-09,533967,Paid Repaired
86866,2024-09-17,128221,Paid Repaired
86867,2022-05-06,598157,Paid Repaired
86868,2024-07-05,463269,Paid Repaired
86869,2023-10-09,250627,Warranty Void
86870,2023-11-22,116510,Paid Repaired
86871,2023-01-19,417410,Paid Repaired
86872,2022-12-30,403693,Paid Repaired
86873,2023-04-03,88201,Warranty Void
86874,2023-07-03,781543,Paid Repaired
86875,2024-12-03,645163,Paid Repaired
86876,2023-09-13,840065,Paid Repaired
86877,2022-03-31,244475,Paid Repaired
86878,2022-06-17,29444,Paid Repaired
86879,2022-11-27,611949,Warranty Void
86880,2023-03-05,687557,Paid Repaired
86881,2022-11-14,503652,Paid Repaired
86882,2022-09-13,71031,Warranty Void
86883,2022-08-07,9796,Paid Repaired
86884,2022-09-18,374590,Paid Repaired
86885,2024-02-09,123017,Paid Repaired
86886,2022-05-16,242760,Paid Repaired
86887,2022-05-12,622233,Warranty Void
86888,2023-02-16,201359,Warranty Void
86889,2023-08-19,506958,Warranty Void
86890,2024-10-23,59675,Paid Repaired
86891,2024-05-17,283002,Paid Repaired
86892,2022-04-22,346937,Paid Repaired
86893,2024-10-18,16782,Paid Repaired
86894,2024-01-11,410645,Paid Repaired
86895,2023-08-26,507270,Paid Repaired
86896,2022-07-29,287698,Paid Repaired
86897,2022-08-28,608529,Paid Repaired
86898,2024-07-19,346690,Paid Repaired
86899,2022-07-05,455798,Paid Repaired
86900,2023-05-19,68146,Paid Repaired
86901,2023-10-11,183607,Paid Repaired
86902,2024-03-08,420420,Paid Repaired
86903,2022-11-07,213256,Paid Repaired
86904,2024-08-16,715969,Paid Repaired
86905,2023-10-16,579318,Paid Repaired
86906,2022-06-16,150108,Paid Repaired
86907,2024-03-11,300468,Paid Repaired
86908,2024-04-10,858618,Warranty Void
86909,2023-04-08,808563,Paid Repaired
86910,2023-11-20,296515,Warranty Void
86911,2022-06-24,425934,Paid Repaired
86912,2023-10-15,401331,Paid Repaired
86913,2023-06-23,562235,Paid Repaired
86914,2024-12-07,592769,Paid Repaired
86915,2022-08-09,708003,Paid Repaired
86916,2023-06-02,674480,Paid Repaired
86917,2023-10-10,673915,Paid Repaired
86918,2024-04-16,248530,Paid Repaired
86919,2022-10-08,173422,Paid Repaired
86920,2024-03-16,465532,Paid Repaired
86921,2023-11-05,23747,Warranty Void
86922,2024-07-16,627285,Paid Repaired
86923,2023-06-26,711995,Warranty Void
86924,2022-10-26,102234,Paid Repaired
86925,2023-12-25,266791,Paid Repaired
86926,2024-04-23,748484,Paid Repaired
86927,2024-06-06,484635,Warranty Void
86928,2023-09-24,49118,Paid Repaired
86929,2023-04-29,560905,Paid Repaired
86930,2022-10-23,559130,Paid Repaired
86931,2022-03-15,596464,Warranty Void
86932,2024-03-21,894906,Paid Repaired
86933,2022-06-13,369023,Paid Repaired
86934,2023-07-08,525256,Paid Repaired
86935,2022-03-09,508683,Paid Repaired
86936,2024-12-30,537368,Paid Repaired
86937,2023-03-08,818172,Warranty Void
86938,2024-12-23,280614,Warranty Void
86939,2022-08-26,478439,Paid Repaired
86940,2024-06-13,767896,Paid Repaired
86941,2022-06-14,860575,Paid Repaired
86942,2025-01-09,53199,Paid Repaired
86943,2024-10-31,181663,Paid Repaired
86944,2023-11-16,328278,Paid Repaired
86945,2025-01-06,680794,Paid Repaired
86946,2023-10-28,106528,Paid Repaired
86947,2022-08-25,643598,Paid Repaired
86948,2023-03-27,705324,Paid Repaired
86949,2023-07-23,141560,Paid Repaired
86950,2023-05-08,717871,Paid Repaired
86951,2023-11-25,544906,Paid Repaired
86952,2022-11-29,164066,Paid Repaired
86953,2022-06-25,519772,Warranty Void
86954,2025-01-09,377659,Paid Repaired
86955,2022-12-25,97955,Paid Repaired
86956,2025-01-09,270291,Warranty Void
86957,2024-04-24,797804,Paid Repaired
86958,2023-04-04,103078,Paid Repaired
86959,2025-02-20,401915,Paid Repaired
86960,2023-07-24,321529,Paid Repaired
86961,2022-07-22,363159,Paid Repaired
86962,2023-09-03,676087,Paid Repaired
86963,2022-06-05,360540,Paid Repaired
86964,2022-08-02,426746,Warranty Void
86965,2024-02-28,771756,Paid Repaired
86966,2025-01-02,52986,Paid Repaired
86967,2024-12-31,638054,Paid Repaired
86968,2022-09-02,779532,Paid Repaired
86969,2024-04-24,232139,Paid Repaired
86970,2022-03-09,861167,Paid Repaired
86971,2024-06-23,877309,Paid Repaired
86972,2023-04-01,894205,Paid Repaired
86973,2025-01-13,796200,Paid Repaired
86974,2024-10-29,253538,Paid Repaired
86975,2023-11-23,92700,Paid Repaired
86976,2022-10-31,10128,Paid Repaired
86977,2024-12-06,878629,Warranty Void
86978,2024-07-17,890106,Paid Repaired
86979,2024-02-21,616730,Warranty Void
86980,2024-10-24,750328,Paid Repaired
86981,2023-04-16,402334,Paid Repaired
86982,2024-03-06,723632,Paid Repaired
86983,2024-04-10,707560,Paid Repaired
86984,2022-03-13,533640,Paid Repaired
86985,2023-11-03,112931,Paid Repaired
86986,2022-06-29,479412,Paid Repaired
86987,2023-12-21,213026,Paid Repaired
86988,2023-11-10,530295,Paid Repaired
86989,2023-11-14,886500,Paid Repaired
86990,2024-11-15,860786,Warranty Void
86991,2023-01-25,96266,Warranty Void
86992,2024-10-11,519765,Paid Repaired
86993,2024-03-24,663772,Paid Repaired
86994,2022-10-28,887937,Paid Repaired
86995,2023-09-02,376016,Paid Repaired
86996,2024-07-13,238661,Paid Repaired
86997,2024-10-06,510800,Paid Repaired
86998,2023-03-22,119310,Paid Repaired
86999,2023-05-03,746597,Paid Repaired
87000,2023-02-10,680965,Warranty Void
87001,2023-08-01,145143,Paid Repaired
87002,2023-10-01,131167,Warranty Void
87003,2023-02-04,755325,Paid Repaired
87004,2024-07-13,146075,Paid Repaired
87005,2022-04-10,653816,Paid Repaired
87006,2024-10-03,44555,Warranty Void
87007,2023-02-20,451998,Paid Repaired
87008,2022-05-09,582869,Paid Repaired
87009,2024-08-15,842747,Paid Repaired
87010,2025-01-07,561101,Paid Repaired
87011,2023-09-18,711319,Paid Repaired
87012,2022-06-28,856577,Paid Repaired
87013,2024-04-04,669384,Paid Repaired
87014,2024-02-01,665865,Warranty Void
87015,2022-09-26,753626,Warranty Void
87016,2023-04-02,619813,Paid Repaired
87017,2022-03-18,714339,Paid Repaired
87018,2022-06-25,776906,Paid Repaired
87019,2024-03-03,820715,Paid Repaired
87020,2023-09-23,540392,Paid Repaired
87021,2023-09-09,695228,Paid Repaired
87022,2024-06-14,342446,Paid Repaired
87023,2024-05-03,186902,Paid Repaired
87024,2024-12-30,390292,Paid Repaired
87025,2022-08-25,715976,Paid Repaired
87026,2024-02-23,258686,Paid Repaired
87027,2023-11-08,689501,Paid Repaired
87028,2023-05-31,672977,Paid Repaired
87029,2022-07-05,872507,Paid Repaired
87030,2022-03-28,584666,Warranty Void
87031,2024-01-28,206880,Paid Repaired
87032,2023-03-16,704053,Paid Repaired
87033,2023-09-09,151130,Paid Repaired
87034,2023-12-15,286647,Warranty Void
87035,2023-10-12,748648,Paid Repaired
87036,2024-08-08,274789,Paid Repaired
87037,2024-02-23,593530,Warranty Void
87038,2024-08-05,418084,Paid Repaired
87039,2024-11-16,155965,Paid Repaired
87040,2024-03-01,450962,Warranty Void
87041,2024-04-26,79142,Paid Repaired
87042,2023-04-18,375976,Warranty Void
87043,2023-12-01,502157,Warranty Void
87044,2024-12-09,268922,Paid Repaired
87045,2025-01-21,65811,Paid Repaired
87046,2023-01-12,704420,Paid Repaired
87047,2023-01-08,523535,Warranty Void
87048,2024-02-24,54714,Paid Repaired
87049,2023-10-26,764897,Warranty Void
87050,2023-08-05,272324,Warranty Void
87051,2024-11-10,674013,Paid Repaired
87052,2022-11-29,570236,Paid Repaired
87053,2023-08-06,41210,Paid Repaired
87054,2024-07-21,821660,Paid Repaired
87055,2024-09-09,42753,Paid Repaired
87056,2023-08-02,514514,Paid Repaired
87057,2024-12-08,491283,Warranty Void
87058,2022-11-21,38708,Paid Repaired
87059,2023-08-05,4119,Paid Repaired
87060,2024-08-15,181933,Warranty Void
87061,2024-12-14,834989,Paid Repaired
87062,2023-03-14,355452,Paid Repaired
87063,2024-05-16,217950,Paid Repaired
87064,2023-05-07,672644,Paid Repaired
87065,2023-12-11,737518,Paid Repaired
87066,2022-06-29,516656,Paid Repaired
87067,2023-09-18,650501,Warranty Void
87068,2023-07-16,371362,Paid Repaired
87069,2022-05-25,850513,Paid Repaired
87070,2023-10-03,446250,Paid Repaired
87071,2024-03-08,516790,Paid Repaired
87072,2023-06-27,795837,Paid Repaired
87073,2023-01-30,559189,Paid Repaired
87074,2023-04-02,832064,Paid Repaired
87075,2024-06-16,809099,Paid Repaired
87076,2024-08-30,134343,Paid Repaired
87077,2023-01-18,490027,Paid Repaired
87078,2023-02-06,800256,Paid Repaired
87079,2024-07-19,695487,Warranty Void
87080,2023-06-25,558214,Warranty Void
87081,2022-11-05,444131,Paid Repaired
87082,2022-09-12,585652,Warranty Void
87083,2024-03-12,138833,Warranty Void
87084,2022-08-13,677394,Warranty Void
87085,2023-06-05,873081,Warranty Void
87086,2023-03-24,6237,Paid Repaired
87087,2023-04-01,454239,Paid Repaired
87088,2024-07-11,277103,Warranty Void
87089,2024-12-18,726512,Paid Repaired
87090,2024-07-11,445424,Paid Repaired
87091,2022-12-26,447020,Paid Repaired
87092,2024-06-28,328827,Paid Repaired
87093,2023-03-28,510694,Paid Repaired
87094,2024-09-13,233294,Paid Repaired
87095,2023-08-18,547350,Paid Repaired
87096,2022-07-15,69270,Paid Repaired
87097,2023-01-11,780094,Paid Repaired
87098,2024-11-04,50532,Paid Repaired
87099,2024-08-18,229976,Paid Repaired
87100,2022-11-25,571401,Paid Repaired
87101,2024-04-24,889936,Paid Repaired
87102,2023-11-15,563540,Paid Repaired
87103,2024-07-29,749933,Warranty Void
87104,2024-08-13,499270,Paid Repaired
87105,2023-07-22,573053,Paid Repaired
87106,2024-07-19,58335,Paid Repaired
87107,2024-07-19,520567,Paid Repaired
87108,2023-04-15,230227,Paid Repaired
87109,2022-07-14,96436,Paid Repaired
87110,2023-10-04,619815,Paid Repaired
87111,2023-03-03,825559,Paid Repaired
87112,2023-06-13,225562,Warranty Void
87113,2023-01-01,752277,Paid Repaired
87114,2022-09-09,843761,Warranty Void
87115,2025-02-27,520716,Paid Repaired
87116,2024-12-26,510561,Warranty Void
87117,2022-11-17,529849,Paid Repaired
87118,2023-11-16,47162,Paid Repaired
87119,2023-02-25,143231,Paid Repaired
87120,2024-10-24,467833,Paid Repaired
87121,2024-10-07,604630,Paid Repaired
87122,2022-10-01,608157,Paid Repaired
87123,2024-03-24,842659,Paid Repaired
87124,2022-10-14,42956,Paid Repaired
87125,2024-02-21,694921,Warranty Void
87126,2024-06-23,486694,Paid Repaired
87127,2022-12-16,523624,Warranty Void
87128,2023-09-20,290898,Paid Repaired
87129,2023-12-17,276776,Paid Repaired
87130,2022-12-03,662422,Paid Repaired
87131,2023-04-21,292791,Paid Repaired
87132,2023-05-07,813524,Paid Repaired
87133,2023-04-13,318789,Paid Repaired
87134,2024-01-26,704254,Warranty Void
87135,2023-02-16,212009,Paid Repaired
87136,2022-03-15,618008,Paid Repaired
87137,2024-04-11,460348,Paid Repaired
87138,2024-04-02,168543,Paid Repaired
87139,2024-04-01,68764,Paid Repaired
87140,2022-07-17,142572,Paid Repaired
87141,2022-04-10,743958,Paid Repaired
87142,2024-06-20,361789,Paid Repaired
87143,2023-11-16,82521,Paid Repaired
87144,2022-10-29,661031,Paid Repaired
87145,2023-09-17,599109,Paid Repaired
87146,2022-06-01,725289,Paid Repaired
87147,2024-04-14,159056,Paid Repaired
87148,2023-06-30,747871,Warranty Void
87149,2022-06-12,136095,Paid Repaired
87150,2024-08-24,802217,Paid Repaired
87151,2022-10-13,158355,Warranty Void
87152,2022-05-15,703364,Paid Repaired
87153,2024-02-01,442377,Paid Repaired
87154,2022-07-18,841500,Paid Repaired
87155,2022-03-02,593137,Paid Repaired
87156,2023-10-05,39039,Paid Repaired
87157,2022-04-30,501354,Paid Repaired
87158,2022-10-20,32280,Paid Repaired
87159,2025-01-02,491012,Warranty Void
87160,2024-10-26,584092,Warranty Void
87161,2024-10-21,353386,Paid Repaired
87162,2024-08-23,584020,Paid Repaired
87163,2024-07-14,727482,Paid Repaired
87164,2023-04-17,142032,Warranty Void
87165,2022-05-30,55725,Warranty Void
87166,2023-01-12,483471,Paid Repaired
87167,2022-04-07,290863,Paid Repaired
87168,2023-01-29,673519,Paid Repaired
87169,2024-06-23,475622,Paid Repaired
87170,2023-07-04,69204,Paid Repaired
87171,2024-01-31,206586,Paid Repaired
87172,2024-06-30,337898,Paid Repaired
87173,2023-09-14,234779,Paid Repaired
87174,2024-06-06,88376,Paid Repaired
87175,2024-02-21,797211,Paid Repaired
87176,2022-07-28,223997,Paid Repaired
87177,2024-07-10,437894,Paid Repaired
87178,2023-11-30,281540,Paid Repaired
87179,2023-11-27,565641,Paid Repaired
87180,2023-02-13,491899,Warranty Void
87181,2023-06-05,20541,Paid Repaired
87182,2024-06-22,783050,Paid Repaired
87183,2022-07-20,126021,Paid Repaired
87184,2023-04-20,651682,Paid Repaired
87185,2022-09-21,793128,Paid Repaired
87186,2023-11-21,369661,Warranty Void
87187,2023-06-28,156453,Warranty Void
87188,2024-02-15,814731,Paid Repaired
87189,2023-04-05,5661,Paid Repaired
87190,2023-12-30,157690,Paid Repaired
87191,2023-08-16,310911,Paid Repaired
87192,2023-05-31,267646,Paid Repaired
87193,2023-12-05,406322,Paid Repaired
87194,2022-11-04,365892,Warranty Void
87195,2024-03-20,38042,Paid Repaired
87196,2023-03-15,872323,Paid Repaired
87197,2023-04-12,502039,Paid Repaired
87198,2024-03-29,591579,Warranty Void
87199,2022-07-19,267681,Paid Repaired
87200,2022-04-18,576626,Paid Repaired
87201,2023-10-25,785671,Warranty Void
87202,2024-04-12,246792,Paid Repaired
87203,2024-09-20,39158,Paid Repaired
87204,2022-03-17,889818,Paid Repaired
87205,2024-05-10,94796,Paid Repaired
87206,2023-09-02,705325,Paid Repaired
87207,2023-04-26,27135,Paid Repaired
87208,2024-07-19,752103,Paid Repaired
87209,2022-07-20,5913,Paid Repaired
87210,2024-01-07,763106,Paid Repaired
87211,2025-01-25,353591,Paid Repaired
87212,2025-01-03,689771,Warranty Void
87213,2023-08-17,39356,Paid Repaired
87214,2022-07-21,381075,Warranty Void
87215,2024-08-08,343033,Warranty Void
87216,2023-11-21,187665,Paid Repaired
87217,2024-08-30,523826,Paid Repaired
87218,2022-07-17,348643,Paid Repaired
87219,2025-01-17,482364,Paid Repaired
87220,2024-04-24,415747,Paid Repaired
87221,2023-12-23,771894,Paid Repaired
87222,2024-12-04,176181,Warranty Void
87223,2024-10-28,817511,Paid Repaired
87224,2023-10-18,890692,Paid Repaired
87225,2022-11-25,566456,Warranty Void
87226,2022-08-31,334047,Paid Repaired
87227,2024-08-05,248726,Paid Repaired
87228,2022-07-12,421706,Paid Repaired
87229,2022-06-16,444909,Paid Repaired
87230,2023-01-11,870994,Paid Repaired
87231,2022-08-06,239778,Paid Repaired
87232,2024-01-14,561165,Paid Repaired
87233,2022-10-02,116498,Paid Repaired
87234,2024-10-06,483521,Paid Repaired
87235,2022-06-29,796416,Warranty Void
87236,2022-06-29,196715,Paid Repaired
87237,2023-07-09,535286,Paid Repaired
87238,2023-01-14,508592,Paid Repaired
87239,2024-06-26,809784,Paid Repaired
87240,2023-10-13,42170,Paid Repaired
87241,2023-06-22,130244,Paid Repaired
87242,2024-10-03,422598,Warranty Void
87243,2023-05-22,502594,Paid Repaired
87244,2023-08-10,230693,Paid Repaired
87245,2023-03-25,811108,Paid Repaired
87246,2024-01-25,393384,Paid Repaired
87247,2024-05-09,801440,Paid Repaired
87248,2022-12-07,43788,Paid Repaired
87249,2024-06-21,294826,Paid Repaired
87250,2024-02-13,65308,Paid Repaired
87251,2022-04-04,893598,Paid Repaired
87252,2023-01-21,443898,Paid Repaired
87253,2022-03-19,508766,Paid Repaired
87254,2023-12-24,590349,Warranty Void
87255,2024-07-09,70697,Paid Repaired
87256,2024-07-03,646403,Paid Repaired
87257,2022-05-23,847432,Paid Repaired
87258,2024-05-02,134333,Paid Repaired
87259,2023-05-04,873569,Paid Repaired
87260,2025-02-21,206197,Paid Repaired
87261,2022-07-10,809069,Paid Repaired
87262,2023-02-16,770059,Paid Repaired
87263,2024-08-13,827724,Paid Repaired
87264,2022-07-23,869724,Paid Repaired
87265,2024-10-07,534549,Paid Repaired
87266,2023-08-05,310712,Paid Repaired
87267,2022-12-12,186340,Warranty Void
87268,2023-01-13,54184,Warranty Void
87269,2022-07-04,94475,Paid Repaired
87270,2023-12-07,714851,Paid Repaired
87271,2025-02-13,31319,Paid Repaired
87272,2023-09-18,674621,Warranty Void
87273,2022-10-17,330475,Paid Repaired
87274,2024-07-23,139731,Warranty Void
87275,2022-03-03,602803,Paid Repaired
87276,2022-09-11,89116,Warranty Void
87277,2022-08-28,261967,Paid Repaired
87278,2022-04-21,127550,Warranty Void
87279,2022-09-04,809357,Paid Repaired
87280,2022-04-15,617436,Paid Repaired
87281,2023-01-08,129381,Warranty Void
87282,2025-01-09,491199,Paid Repaired
87283,2023-05-13,716761,Paid Repaired
87284,2022-10-04,308930,Paid Repaired
87285,2022-08-18,618634,Paid Repaired
87286,2023-06-01,570398,Paid Repaired
87287,2022-10-05,825870,Paid Repaired
87288,2025-02-19,597956,Paid Repaired
87289,2022-05-01,41327,Warranty Void
87290,2023-05-28,253996,Paid Repaired
87291,2023-01-14,484312,Paid Repaired
87292,2023-04-01,461363,Warranty Void
87293,2024-03-03,899119,Warranty Void
87294,2023-08-10,581450,Paid Repaired
87295,2022-09-03,351460,Warranty Void
87296,2023-02-07,621441,Paid Repaired
87297,2022-11-25,102269,Paid Repaired
87298,2024-02-06,437289,Warranty Void
87299,2023-08-20,690057,Paid Repaired
87300,2024-09-15,660260,Warranty Void
87301,2023-10-21,491145,Paid Repaired
87302,2023-12-20,342585,Paid Repaired
87303,2024-07-13,471034,Paid Repaired
87304,2023-11-19,689284,Warranty Void
87305,2023-05-27,109677,Paid Repaired
87306,2022-11-14,447237,Paid Repaired
87307,2023-12-23,74939,Paid Repaired
87308,2023-01-22,603644,Paid Repaired
87309,2024-03-11,335707,Paid Repaired
87310,2024-11-10,396939,Paid Repaired
87311,2024-02-09,714904,Paid Repaired
87312,2022-05-22,709489,Paid Repaired
87313,2023-03-31,241020,Paid Repaired
87314,2024-10-18,886931,Warranty Void
87315,2022-08-01,895011,Paid Repaired
87316,2024-12-18,200128,Warranty Void
87317,2023-11-12,269732,Paid Repaired
87318,2024-01-22,231927,Paid Repaired
87319,2022-08-24,542956,Paid Repaired
87320,2023-07-14,98278,Paid Repaired
87321,2024-04-14,202372,Paid Repaired
87322,2023-10-17,717950,Warranty Void
87323,2023-03-05,409570,Paid Repaired
87324,2022-07-13,660264,Paid Repaired
87325,2024-12-10,214208,Paid Repaired
87326,2024-01-07,799121,Paid Repaired
87327,2023-02-10,452239,Paid Repaired
87328,2023-02-28,170813,Paid Repaired
87329,2023-06-09,537692,Paid Repaired
87330,2023-11-01,351133,Paid Repaired
87331,2022-05-18,506510,Paid Repaired
87332,2024-06-21,617525,Warranty Void
87333,2024-04-30,751023,Paid Repaired
87334,2024-08-17,35383,Warranty Void
87335,2023-11-10,575834,Paid Repaired
87336,2024-11-04,839471,Paid Repaired
87337,2022-09-16,199961,Paid Repaired
87338,2025-01-09,814418,Paid Repaired
87339,2022-12-14,488149,Paid Repaired
87340,2022-09-22,30993,Paid Repaired
87341,2022-06-27,527874,Paid Repaired
87342,2024-06-06,875098,Warranty Void
87343,2024-04-05,867454,Paid Repaired
87344,2023-10-25,224051,Paid Repaired
87345,2024-12-11,765675,Paid Repaired
87346,2023-03-24,799922,Warranty Void
87347,2023-07-28,35752,Paid Repaired
87348,2024-11-03,243220,Paid Repaired
87349,2023-04-11,331069,Warranty Void
87350,2025-02-14,293323,Paid Repaired
87351,2022-09-26,535666,Paid Repaired
87352,2024-07-30,867812,Paid Repaired
87353,2023-10-20,202295,Paid Repaired
87354,2023-05-04,827404,Paid Repaired
87355,2024-03-19,727544,Paid Repaired
87356,2023-11-20,451646,Warranty Void
87357,2023-07-12,282957,Paid Repaired
87358,2023-01-02,494748,Paid Repaired
87359,2023-01-26,115993,Paid Repaired
87360,2023-08-05,750824,Warranty Void
87361,2022-08-19,338081,Paid Repaired
87362,2022-03-28,893274,Paid Repaired
87363,2024-05-09,360728,Paid Repaired
87364,2022-07-01,399181,Paid Repaired
87365,2023-05-26,261328,Warranty Void
87366,2023-05-09,424718,Paid Repaired
87367,2023-06-27,205406,Paid Repaired
87368,2022-10-07,781090,Paid Repaired
87369,2022-03-08,464972,Paid Repaired
87370,2022-10-28,191694,Paid Repaired
87371,2022-10-06,566126,Warranty Void
87372,2024-05-11,184152,Paid Repaired
87373,2022-10-28,473488,Warranty Void
87374,2024-05-15,112673,Paid Repaired
87375,2023-06-18,787493,Paid Repaired
